"t","x","y","experiment"
0.0,10.0,2.0,"exp1"
0.020991962208518976,9.751336013286625,2.4099385513923792,"exp1"
0.03654574196812384,9.514604020650166,2.7564291603182807,"exp1"
0.05934761515591509,9.082729025125913,3.3312692614059736,"exp1"
0.08200588477169293,8.553697875823739,3.977620045940963,"exp1"
0.10862954631507202,7.815244915339939,4.817319458171006,"exp1"
0.13735350483825876,6.90766594696179,5.784400163167106,"exp1"
0.17114850578113566,5.7632782034783965,6.928079969247227,"exp1"
0.22121602461367,4.119068209132264,8.43298555957013,"exp1"
0.2539127841600777,3.188686821906013,9.193715535465286,"exp1"
0.2927240069043862,2.289601181223821,9.8282890590862,"exp1"
0.3290795343198557,1.6495109523934692,10.175129097799328,"exp1"
0.36947782130219275,1.134317913946166,10.331001681268832,"exp1"
0.41389782687703935,0.7495786274120765,10.298140778707022,"exp1"
0.4530334334558158,0.5223329358451704,10.149580906656034,"exp1"
0.49348519573251026,0.3623749965558519,9.921067568818186,"exp1"
0.5325387091576935,0.25708353880151513,9.6559403731088,"exp1"
0.572118529547115,0.1835724798200674,9.361661575116969,"exp1"
0.6116272305782268,0.13273079182761252,9.054855925279508,"exp1"
0.6517238688057514,0.09671003692090066,8.738696370122199,"exp1"
0.6923816478753473,0.07106669542980557,8.418933774846751,"exp1"
0.7339075485343275,0.05257661000101145,8.09706896130925,"exp1"
0.7764219273090939,0.0391516420094213,7.775060607913089,"exp1"
0.8201364707887276,0.029322624706551358,7.453555479565656,"exp1"
0.865216981272537,0.022080912015579497,7.133201260380239,"exp1"
0.9118621568971615,0.016712144343045604,6.814227521851015,"exp1"
0.9602703857442988,0.012710564255787038,6.496809840787169,"exp1"
1.0106657499455287,0.009712892853396875,6.180979504559854,"exp1"
1.063294386611949,0.007456881161920451,5.866725677508746,"exp1"
1.1184380526409157,0.0057516052772942925,5.553979052293873,"exp1"
1.1764209282469915,0.004457319171646712,5.242642504559244,"exp1"
1.2376228111883742,0.0034711351586305273,4.932592722789377,"exp1"
1.3024925086867227,0.002716948595377162,4.6236962405874085,"exp1"
1.3715655267072313,0.002138213542592208,4.315822894918327,"exp1"
1.4454849447944265,0.0016927532416895858,4.008869538642798,"exp1"
1.5250274237674413,0.0013489971879475887,3.702791696515792,"exp1"
1.6109326277280884,0.0010837686486619585,3.39833543027233,"exp1"
1.7042053317929344,0.000879032283100421,3.095978708407838,"exp1"
1.8061233220813395,0.0007210715971947012,2.7962164956201283,"exp1"
1.9182188535638862,0.0005996269339620452,2.499886892965139,"exp1"
2.042382621882229,0.0005070247019251281,2.2081395425240484,"exp1"
2.1809230098073646,0.00043764805584576856,1.9225943847913756,"exp1"
2.3366704949552832,0.00038755659404264407,1.6454153568440373,"exp1"
2.513048321704307,0.0003543062588476548,1.3794457529120798,"exp1"
