"t","x","y","experiment"
0.0,10.0,2.0,"exp4"
0.01887197172734968,10.34688083637925,2.4008077296769783,"exp4"
0.032825651765814166,10.55468961153034,2.7585656072316023,"exp4"
0.05554411913938684,10.772181073390502,3.4761498075725474,"exp4"
0.08145960979001558,10.776636190418195,4.539537546964977,"exp4"
0.10468912846256903,10.499201606114399,5.748185129334832,"exp4"
0.1294655171049547,9.866847886908973,7.312051801171448,"exp4"
0.15402168564895843,8.90216821616733,9.100520902588187,"exp4"
0.18004767761731452,7.592541520474835,11.139094086575295,"exp4"
0.2091138003173502,5.970286817056963,13.37195410200826,"exp4"
0.24160759530661763,4.246149626344879,15.52215726167351,"exp4"
0.2678240605054578,3.082199090139693,16.85558092055813,"exp4"
0.2954052761658128,2.1307337406338855,17.85223125709365,"exp4"
0.32236204690315606,1.4535908434224463,18.475366636533334,"exp4"
0.3513154184778657,0.9503537493863636,18.845369944817733,"exp4"
0.3794175605297803,0.6247337755262526,18.992209920513943,"exp4"
0.4059615174254128,0.4195379898891687,18.999877968018257,"exp4"
0.43206054006389394,0.2838982224310621,18.92424133422386,"exp4"
0.4575061464710062,0.19450685882714142,18.79767175491678,"exp4"
0.4826848492042739,0.13427712400935832,18.638584411313047,"exp4"
0.5076085695314009,0.0934404543200833,18.459469587817527,"exp4"
0.5324479898088517,0.06540438343205365,18.267230852256922,"exp4"
0.5572613084860274,0.04602138891621334,18.066685926116993,"exp4"
0.5821447446173382,0.03251468978337345,17.86055775674945,"exp4"
0.607158794821035,0.023049816475957594,17.65070170496374,"exp4"
0.6323722799912291,0.01638237568571871,17.43815875364114,"exp4"
0.6578438348986662,0.011666242002788499,17.2235679016918,"exp4"
0.6836366108009823,0.008318389525567044,17.007210952928105,"exp4"
0.7098157617117337,0.005934943993991566,16.78914513424303,"exp4"
0.7364557777561896,0.004233958078717204,16.56921802095175,"exp4"
0.7636435517051177,0.003017662414890343,16.347097082619733,"exp4"
0.7914849207088418,0.0021466518883479016,16.12225804018978,"exp4"
0.8201106515184038,0.0015223095370357296,15.893971787976586,"exp4"
0.8496839927367944,0.0010746445172013792,15.661276840991597,"exp4"
0.8804084787996801,0.0007538484940271899,15.42295148934079,"exp4"
0.9125365456738993,0.0005243810342753385,15.177484039395493,"exp4"
0.9463788024918862,0.00036080864898791734,14.923045266133748,"exp4"
0.9823148751606561,0.0002448641070577045,14.657459414316833,"exp4"
1.0208071388089053,0.00016336596802522525,14.378168660169969,"exp4"
1.0624195990294185,0.00010674867890404697,14.082181708912529,"exp4"
1.1078449390338878,6.802836908276485e-5,13.765996321640698,"exp4"
1.1579439773025295,4.207870568788128e-5,13.425484085215297,"exp4"
1.213803715668202,2.5125430380051446e-5,13.05572403182591,"exp4"
1.2768237144289216,1.4392841243981783e-5,12.650767323674838,"exp4"
1.3488469563878938,7.853965059914664e-6,12.203307538676892,"exp4"
1.4323633222795742,4.050165278942996e-6,11.704218348426405,"exp4"
1.5308368736739646,1.956542575854885e-6,11.141900561850017,"exp4"
1.6492552575095425,8.774682703614459e-7,10.50134977089664,"exp4"
1.795102776714336,3.625434184986632e-7,9.762808745383325,"exp4"
1.980203606884275,1.376177072667499e-7,8.89980910734796,"exp4"
2.2244449605556755,4.848607486421008e-8,7.876703048646563,"exp4"
2.559659265981836,1.6707627022409583e-8,6.661225961335193,"exp4"
2.9643670858505,7.346566092994768e-9,5.440946247610072,"exp4"
3.4139688810117126,4.95069654221323e-9,4.345574044384348,"exp4"
3.912718619559329,5.338949225904901e-9,3.386486314158642,"exp4"
4.4486409586539555,9.256770171723164e-9,2.5904876391987246,"exp4"
5.019140829782421,2.4953716082531272e-8,1.94763571960711,"exp4"
5.616937563894361,9.822794301746453e-8,1.4444713044874717,"exp4"
6.238166968734296,5.281225627622137e-7,1.0588252810660934,"exp4"
6.8734611940291845,3.5796370567788275e-6,0.7707039789608666,"exp4"
7.332603793499384,1.6052043235280016e-5,0.6126190165842597,"exp4"
7.6582408009390655,4.883458245775949e-5,0.5205757159183398,"exp4"
7.908377101592711,0.00011726857382872113,0.4593842223543966,"exp4"
8.113277631367481,0.0002431438481574098,0.4146654624694444,"exp4"
8.304703694032451,0.00048440439458796036,0.37684200431074844,"exp4"
8.473568666238702,0.0008950812985777133,0.34636958940149803,"exp4"
8.628906340601825,0.0015815822949088484,0.3205456603373357,"exp4"
8.771590208839685,0.0026772596437035544,0.29856259841909477,"exp4"
8.90527053183132,0.004396169161930907,0.27938829353905614,"exp4"
9.031514045922997,0.007038430422378868,0.26248375993523276,"exp4"
9.152092294245934,0.011054756674156103,0.2473915592354278,"exp4"
9.268106335163994,0.017097297758348423,0.23382486685054737,"exp4"
9.380527958024565,0.02612614392389607,0.221573583103487,"exp4"
9.49005856108361,0.03954073843317009,0.21051020840756535,"exp4"
9.597277258079364,0.059389090305570144,0.20056835997425465,"exp4"
9.702632364259646,0.08866026510792878,0.19174608850211675,"exp4"
9.806491763774138,0.13172058292357086,0.18411070294523843,"exp4"
9.909154577353378,0.19494393704007168,0.1778178117769238,"exp4"
10.010873466677852,0.2876369531174179,0.17314601592873297,"exp4"
10.11186418892624,0.42338179538551285,0.170561884077379,"exp4"
10.212305563148119,0.6219576840066493,0.1708410017695171,"exp4"
10.312285918010607,0.9118569887275298,0.1752993607886503,"exp4"
10.411572543828155,1.3323548425938982,0.18622438519306464,"exp4"
10.50874029507579,1.9281500537655347,0.20747794293766977,"exp4"
10.600161297228116,2.7229617999534605,0.24466740671947323,"exp4"
10.681417135885276,3.686441573918999,0.3042385253519943,"exp4"
10.75405829856524,4.806720599277786,0.39875628590792067,"exp4"
10.811553251075791,5.892635599966193,0.5265299191694417,"exp4"
10.867122827324225,7.109746685803858,0.7344082791545813,"exp4"
10.916263789268113,8.28921411323784,1.0458329190596825,"exp4"
10.962341607158393,9.400452468009005,1.5365090460254973,"exp4"
11.0054240867261,10.29665886268953,2.3004081110855665,"exp4"
11.04763199880491,10.80321025181552,3.5219970005270507,"exp4"
11.088986240185047,10.62987186716332,5.388643883447184,"exp4"
11.123456618222638,9.778686548612258,7.544016171112758,"exp4"
11.15664867544556,8.347786683944886,10.038500318538293,"exp4"
11.189781029478407,6.544067149763971,12.643273471481562,"exp4"
11.231850327202906,4.270259517480664,15.525000255777073,"exp4"
11.261334302082007,2.970851199303275,17.007909898722755,"exp4"
11.292425062878094,1.9482065788750211,18.05953199609854,"exp4"
11.321785551464489,1.2773411888602029,18.64740802565887,"exp4"
11.353452919027909,0.7989582856604283,18.95689366775765,"exp4"
11.381587579729631,0.5238305851954506,19.037939701143795,"exp4"
11.409327848496778,0.345317128034913,19.000061275596153,"exp4"
11.435732485681099,0.2327109064670143,18.892589457684643,"exp4"
11.461760835758676,0.15824503054229927,18.742215137140075,"exp4"
11.487239875980402,0.10893932603386405,18.56729588411741,"exp4"
11.512518889735064,0.07556566215717744,18.376399858468677,"exp4"
11.537621186976917,0.052809112232862304,18.176132517834667,"exp4"
11.562705074153852,0.037104283187683385,17.96962501013677,"exp4"
11.587830946368014,0.026191324971140625,17.759252576660568,"exp4"
11.61309191542383,0.018552414517964785,17.546165324242576,"exp4"
11.638551413157042,0.013177501326072615,17.33114984892052,"exp4"
11.664282272843673,0.009377644824342585,17.114520566609816,"exp4"
11.690352034402554,0.006681433681393897,16.89638332726538,"exp4"
11.716837133157151,0.004762318525672316,16.6766087296921,"exp4"
11.743822446562065,0.0033929462258941675,16.454900393387618,"exp4"
11.771409653693212,0.002413917460606367,16.23077294860834,"exp4"
11.799722069609262,0.0017129966923415643,16.003550631490395,"exp4"
11.828912599490916,0.0012108135583029363,15.772336751612976,"exp4"
11.85917111496865,0.00085105743301818,15.535988334349375,"exp4"
11.890733081364987,0.0005936514613628,15.293084215584045,"exp4"
11.923888452760249,0.0004099848512841282,15.041897346038638,"exp4"
11.958991940360399,0.0002795578092892897,14.780365798459421,"exp4"
11.996475505094597,0.00018761589186806939,14.506060298877028,"exp4"
12.036865188352959,0.00012348086465950212,14.216138825441066,"exp4"
12.08080491418109,7.937674103946572e-5,13.907278996516506,"exp4"
12.129091078740933,4.96076397066423e-5,13.575576620962593,"exp4"
12.18272326671709,2.998423490064292e-5,13.216398020851475,"exp4"
12.242979373003923,1.7423570561818968e-5,12.824169976184102,"exp4"
12.311528597569234,9.667785476650037e-6,12.39208492918883,"exp4"
12.390605416405524,5.082880903497822e-6,11.911688068202237,"exp4"
12.48328588970663,2.510462747412312e-6,11.372295849555508,"exp4"
12.59394419968939,1.154259882433159e-6,10.760168875765132,"exp4"
12.729045253111881,4.898479942743057e-7,10.057321108951633,"exp4"
12.898609179170542,1.9088299687378806e-7,9.239788226986642,"exp4"
13.11912033907838,6.858574103157468e-8,8.275203890501416,"exp4"
13.41879663667759,2.340536724240394e-8,7.123692043996053,"exp4"
13.80922634283756,8.983174113560262e-9,5.860377784891582,"exp4"
14.238801232401775,5.184148426262102e-9,4.7276638798427495,"exp4"
14.72410805621058,4.702352066674163e-9,3.7090892566839404,"exp4"
15.246122447127544,6.8956125522722e-9,2.857056005313885,"exp4"
15.806185372737735,1.600249156094581e-8,2.159287712089515,"exp4"
16.39454856911235,5.545049727532155e-8,1.6090119673489545,"exp4"
17.008461654730997,2.6925925560571253e-7,1.183756904550192,"exp4"
17.64126794105605,1.7029947406792667e-6,0.862711414455755,"exp4"
18.17315713408402,9.255139909102833e-6,0.6612631001290523,"exp4"
18.54208056970678,3.209889083182164e-5,0.5498793305264992,"exp4"
18.81767962799342,8.364197747495172e-5,0.47910249436336033,"exp4"
19.03833710755582,0.00018269092726207062,0.4290673343782894,"exp4"
19.24403322315029,0.00038211023124771646,0.3871535494612323,"exp4"
19.42303993599743,0.0007313386408532862,0.3540415379934375,"exp4"
19.586307931670408,0.0013288242616869652,0.3263412016134291,"exp4"
19.73483914209399,0.0022966181864945744,0.30306290823468673,"exp4"
19.872998433434738,0.0038321176248970194,0.2829513223021958,"exp4"
20.00264324928527,0.006210988561378231,0.26536090842728555,"exp4"
20.125853662099956,0.009848513863197413,0.24974924769662626,"exp4"
20.24390903068942,0.015345048243604258,0.23577840817757148,"exp4"
20.35792918254038,0.02358544867748477,0.22319984367714968,"exp4"
20.468715420934295,0.035859472340197235,0.21185858438913502,"exp4"
20.57692493658988,0.05405550043764472,0.20166556258020418,"exp4"
20.683062706117312,0.08092995361867408,0.19259856284854068,"exp4"
20.78754015135324,0.12051011776998316,0.1847037668752706,"exp4"
20.890688802413987,0.17867541157336855,0.1781115467440774,"exp4"
20.99278590126155,0.2640112431087937,0.17306610967725466,"exp4"
21.094066163669066,0.38904953405873266,0.1699819427813651,"exp4"
21.194727109567527,0.5720558042019847,0.16954864619403662,"exp4"
21.294893641245647,0.8394433429188037,0.1729309863230391,"exp4"
21.394449418001095,1.2281939171102614,0.18214750376038677,"exp4"
21.492347115454017,1.7832790914052845,0.2006601924506319,"exp4"
21.585466887757807,2.536620684263152,0.23373501080686324,"exp4"
21.668801519829017,3.464815019061306,0.2873435964978899,"exp4"
21.743289885747018,4.55547872846968,0.37258166179237884,"exp4"
21.80235875484721,5.6264046417742675,0.48818524455139667,"exp4"
21.85931371618553,6.8388299914753885,0.6761238651986676,"exp4"
21.909559999634475,8.029932983540103,0.9575889041448105,"exp4"
21.956442633443274,9.173775824066501,1.4001246103983587,"exp4"
22.00009208042715,10.135775870228038,2.0892723857715874,"exp4"
22.042256560153504,10.75599679218493,3.182517799371288,"exp4"
22.08663580010533,10.739008363077913,5.030936082651984,"exp4"
22.124470789269253,9.91232116049882,7.314986357155886,"exp4"
22.1589815639103,8.465170909566885,9.889369917646,"exp4"
22.19339517689455,6.595389029935946,12.604804782170154,"exp4"
22.235649841412055,4.29970425138235,15.518435809115417,"exp4"
22.266155352400926,2.951833010940529,17.056193798669455,"exp4"
22.297551185618527,1.9247485632798464,18.109010871040212,"exp4"
22.327408530521758,1.2511641194279914,18.69443253239692,"exp4"
22.359401236384024,0.7777919347440082,18.993459604046933,"exp4"
22.387582746121506,0.5091412350216287,19.065257707678505,"exp4"
22.415456105066188,0.334743256224559,19.020497364567138,"exp4"
22.441901280663366,0.225341825213199,18.90830667554306,"exp4"
22.46798497296519,0.15305316530427682,18.754447355284483,"exp4"
22.49348790958836,0.10529878312252752,18.577180598075948,"exp4"
22.51879062355608,0.07299879680154452,18.384576095348454,"exp4"
22.54390502947368,0.05099677513848499,18.183134074604443,"exp4"
22.5689990680799,0.03581991510618073,17.975772626392445,"exp4"
22.5941308168431,0.02527895115085209,17.76479389945726,"exp4"
22.619396824967776,0.017902513327990487,17.551254975098303,"exp4"
22.644860633170726,0.012713561562289071,17.335897534889824,"exp4"
22.670596872207028,0.009045772545245237,17.11899030599541,"exp4"
22.696674097552588,0.006443625051574918,16.90060971490412,"exp4"
22.723170473878014,0.004591655156134038,16.680597755491853,"exp4"
22.75017270590468,0.0032703205773723437,16.458633735201985,"exp4"
22.77778490958135,0.0023257282301307677,16.23420690603498,"exp4"
22.806133343750492,0.0016495433650994084,16.00661534759802,"exp4"
22.835374569678827,0.0011651640746579372,15.77493355424317,"exp4"
22.865702831008836,0.0008182495842724126,15.53798715509344,"exp4"
22.89735876803652,0.0005701261039707396,15.29432068072968,"exp4"
22.930638368213085,0.000393182827744064,15.04217007031994,"exp4"
22.96590340481163,0.0002676325796788018,14.779433333961585,"exp4"
23.00359424514661,0.00017922886090035326,14.503637136672308,"exp4"
23.044247250223528,0.00011765608101788106,14.211889334149825,"exp4"
23.0885194721247,7.53983332005732e-5,13.900808137157819,"exp4"
23.137224600690846,4.6947833017074465e-5,13.566416076888995,"exp4"
23.19138571340429,2.8252992781322232e-5,13.203986150745768,"exp4"
23.252313510213693,1.6333262755540627e-5,12.807823406463397,"exp4"
23.321724231220227,9.008092280854147e-6,12.370958613554459,"exp4"
23.401921728836367,4.702528789104485e-6,11.884719014512456,"exp4"
23.496087713798712,2.3034473723970214e-6,11.33812319857333,"exp4"
23.60876354262413,1.0490167514299701e-6,10.717019119637303,"exp4"
23.746691490038117,4.404348399648851e-7,10.002841320334745,"exp4"
23.92038036083797,1.6967971030435665e-7,9.17080291498289,"exp4"
24.147235139253283,6.031835031150442e-8,8.187410314527082,"exp4"
24.456809034776043,2.0476979224679336e-8,7.013322485142613,"exp4"
24.8520634729841,8.085454665734639e-9,5.755680621632953,"exp4"
25.28692933275499,4.842450151132709e-9,4.630937033746979,"exp4"
25.776334161286638,4.5867002969382526e-9,3.6257667721993814,"exp4"
26.302202152540126,7.020969960984044e-9,2.7874991819559436,"exp4"
26.865344782159195,1.694868885112317e-8,2.103478069560213,"exp4"
27.45638238423351,6.075400746789993e-8,1.5653312514369584,"exp4"
28.072442257297126,3.0324531641263117e-7,1.1503859743269655,"exp4"
28.706688003083787,1.9581487590337635e-6,0.8377881860061998,"exp4"
29.223418638080112,1.0259211127359188e-5,0.6470440783455551,"exp4"
29.58326143022389,3.467265267228065e-5,0.5405039741011848,"exp4"
29.85368386647597,8.894645830663143e-5,0.47215470660264686,"exp4"
30.07115807981179,0.00019236990910397403,0.42351918662729365,"exp4"
30.273972862171913,0.000398636044010381,0.3826990170088332,"exp4"
30.450930424187835,0.0007578803361614709,0.35032766679753663,"exp4"
30.612594198237428,0.001369769222799582,0.32317824569079495,"exp4"
30.759937043359116,0.0023580849536856633,0.30030555952945687,"exp4"
30.897180675559117,0.003922765856752445,0.2805074736716969,"exp4"
31.026123610234034,0.006343219802784362,0.2631641565823072,"exp4"
31.14878463880243,0.01004012919508774,0.24775357458001865,"exp4"
31.266407627881453,0.01562174537211206,0.2339500639227444,"exp4"
31.380083197638466,0.023984369899067208,0.22151415196005092,"exp4"
31.490592916431165,0.036434433916836345,0.21029710878613683,"exp4"
31.598578584412536,0.05488454939846979,0.20021464358897598,"exp4"
31.70453395722142,0.08212641514169397,0.1912482891876942,"exp4"
31.808861776937043,0.12223866211185955,0.18344751256968664,"exp4"
31.911887005093142,0.1811754983468797,0.17694592904393647,"exp4"
32.013881764109556,0.26763124947803485,0.1719915295128034,"exp4"
32.115076669454616,0.39429618207241957,0.16900401788023403,"exp4"
32.21566528659659,0.5796637947139038,0.16868131126792796,"exp4"
32.31576597909842,0.8504612932242639,0.1722027863942387,"exp4"
32.41524534380537,1.244029988889181,0.1816131282044899,"exp4"
32.513001538106565,1.8053705450339077,0.20041151060174167,"exp4"
32.60585141586738,2.5654393227787056,0.23389168977468272,"exp4"
32.68882618088665,3.4993480229883978,0.2880354285889631,"exp4"
32.763002631410814,4.595249535125581,0.3741027749156761,"exp4"
32.82178816098009,5.66911538112597,0.49073391751613826,"exp4"
32.878493708780965,6.883560216412081,0.680374733576002,"exp4"
32.92852769336599,8.074787310838637,0.9643607475317268,"exp4"
32.97523614321729,9.216739888962792,1.4109444702256746,"exp4"
33.018736312379964,10.173715957754656,2.106272055784871,"exp4"
33.060805123146594,10.784889765623845,3.209927982882333,"exp4"
33.105219938508725,10.749750979866716,5.08083686015558,"exp4"
33.14276552444756,9.90901313246606,7.3672766105365035,"exp4"
33.17724610569798,8.446406851039214,9.953559956739735,"exp4"
33.21160996034189,6.568147078582817,12.671855202498692,"exp4"
33.24958308296897,4.48458919567347,15.32508440223359,"exp4"
33.27895824771978,3.139299373670967,16.87818372618745,"exp4"
33.308707382199074,2.103648839735441,17.962767382714848,"exp4"
33.33742731302462,1.3947127495945244,18.607139533211637,"exp4"
33.36785901375303,0.8889031221382211,18.963507588921615,"exp4"
33.39637487433999,0.5790171946837042,19.084403473736256,"exp4"
33.42360297435519,0.38401970281448805,19.071258683890555,"exp4"
33.449992350833604,0.25830969882417054,18.97931387049127,"exp4"
33.47575905031613,0.17591403239113476,18.840139945430636,"exp4"
33.50111401757149,0.12101142543005353,18.67211089701194,"exp4"
33.52619772166075,0.08395035979503687,18.48630121852426,"exp4"
33.55113853322809,0.05864068096795335,18.289330430131596,"exp4"
33.5760356619425,0.04119245495084525,18.085283963510168,"exp4"
33.60097760885779,0.029066718281453192,17.876634044875995,"exp4"
33.62603976633399,0.02058413183631172,17.664891254395403,"exp4"
33.65129190427124,0.0146173070466952,17.450930199367555,"exp4"
33.676799915482235,0.010401012952239237,17.235217059613916,"exp4"
33.70263053649322,0.007410428814335904,17.017925066652055,"exp4"
33.72885481306197,0.005282641890291391,16.79900778939914,"exp4"
33.7555529017832,0.003764890362188583,16.578229148267823,"exp4"
33.78281912470264,0.0026801019484791857,16.35517232806365,"exp4"
33.81076806274746,0.0019036189121131248,16.129229497734915,"exp4"
33.83954134070903,0.0013473302910461974,15.89958106301197,"exp4"
33.86931520630097,0.0009487458630785652,15.665167821939482,"exp4"
33.90030866534664,0.0006634139856649224,15.424661242835194,"exp4"
33.93279221856378,0.00045962146930704387,15.176434355552214,"exp4"
33.967097521583526,0.00031466786184555936,14.918533715033732,"exp4"
34.003628937409545,0.0002122367374295744,14.648648765374045,"exp4"
34.04287865526579,0.00014053952544552595,14.36407152526628,"exp4"
34.08544784647466,9.100771279014547e-5,14.061636942806366,"exp4"
34.132077232829786,5.73754117175839e-5,13.737633053968771,"exp4"
34.18369181400612,3.503858933473584e-5,13.387668834241323,"exp4"
34.241466879674064,2.060821028014518e-5,13.006485016937763,"exp4"
34.30692674079565,1.1597136154704721e-5,12.587687734433633,"exp4"
34.38209548717064,6.19759352247461e-6,12.123375446759491,"exp4"
34.46973385513032,3.1188634119006047e-6,11.603614582245658,"exp4"
34.57372529242833,1.4645325661471778e-6,11.015695960835657,"exp4"
34.699734799685984,6.359054049535718e-7,10.343068026911332,"exp4"
34.85640013799583,2.5355223046953676e-7,9.563788737838392,"exp4"
35.05764417971955,9.282953551622714e-8,8.648293891974305,"exp4"
35.32729945279797,3.175896008918914e-8,7.557457748361617,"exp4"
35.69431470306473,1.1145375245167912e-8,6.290428924664,"exp4"
36.10939138566743,5.5366754995716695e-9,5.111509377158254,"exp4"
36.57823147163669,4.256512372491495e-9,4.043383626018267,"exp4"
37.08805448888858,5.296094345997546e-9,3.1335967481294675,"exp4"
37.63662515371589,1.0549571308076902e-8,2.3819331556447523,"exp4"
38.2159910910055,3.2094656705495304e-8,1.7829175735815865,"exp4"
38.822127529977045,1.4003002821201845e-7,1.3168076822635013,"exp4"
39.44954895723722,8.162798567075638e-7,0.9622632846017051,"exp4"
40.08254785503744,5.763265816485618e-6,0.7012221007543109,"exp4"
40.49526855672956,2.2803498266781213e-5,0.5704771202604826,"exp4"
40.79586760635397,6.443825283373813e-5,0.49087339163670207,"exp4"
41.03009708161532,0.0001473012368978064,0.4366339079679381,"exp4"
41.22494935126415,0.0002959063732629542,0.3961173420005822,"exp4"
41.407191630650615,0.0005721531290677059,0.3616459316623974,"exp4"
41.56942719543677,0.0010344418787370051,0.33351051955144567,"exp4"
41.71948870179892,0.0017960993542882502,0.3094667515108604,"exp4"
41.8582093383904,0.003000637907764046,0.28882349057032675,"exp4"
41.98879420202551,0.004876823469935215,0.27070442029229436,"exp4"
42.11264048868808,0.00774647830837546,0.2546454232975058,"exp4"
42.23132546196509,0.012091688917533462,0.2402517533793017,"exp4"
42.34583938491563,0.01861050903173355,0.22727505975318923,"exp4"
42.4570588326624,0.028329694886720155,0.21553496085784493,"exp4"
42.56562080597297,0.042745905277528376,0.204925336785514,"exp4"
42.67205313630378,0.06404863175660158,0.19539735542424283,"exp4"
42.776766652956226,0.09543313418100804,0.1869642998481583,"exp4"
42.88010002638795,0.14156616920000095,0.17970872753779293,"exp4"
