"t","x","y","experiment"
0.0,10.0,2.0,"exp3"
0.024291574572956318,9.207082381340456,2.4063225259073113,"exp3"
0.03939600252159016,8.657173118273246,2.672069063611515,"exp3"
0.06486300207515847,7.661275734570114,3.126307395255041,"exp3"
0.09215278008606342,6.55290594776584,3.5939178593851473,"exp3"
0.1248742172195209,5.263947492930898,4.083189235141872,"exp3"
0.154366720778133,4.216165088993449,4.425361610827636,"exp3"
0.1862526169640265,3.254322650532881,4.674747092132355,"exp3"
0.21873340017193232,2.469298943866151,4.804930729376731,"exp3"
0.2541089752276148,1.818400794628404,4.8266305810690735,"exp3"
0.2940139777797123,1.2911700766458727,4.73858142160237,"exp3"
0.33476298696395723,0.9200963194171692,4.566777820080078,"exp3"
0.37399327518440606,0.6741939921691213,4.354994319588788,"exp3"
0.41418120367215755,0.4993388459603601,4.113657157842663,"exp3"
0.4546879912685291,0.376441017206471,3.8608513523352306,"exp3"
0.49635381137796664,0.28759557413788917,3.601250412828493,"exp3"
0.5392376159486572,0.2229155406404175,3.3413673847085463,"exp3"
0.5838001828385954,0.17506496534865496,3.0834905530227252,"exp3"
0.6303162188910967,0.13931444590833933,2.830053995441535,"exp3"
0.6791535078085246,0.1123252220577863,2.582427257079291,"exp3"
0.7305115268189201,0.09183563737949692,2.3425214407457755,"exp3"
0.7848836576484702,0.07613002101843944,2.1107155795397823,"exp3"
0.8426896988945012,0.06402875028596025,1.8878663029406964,"exp3"
0.9044876016911447,0.054665696731814165,1.6744813312820896,"exp3"
0.9708868996230238,0.04742006990231045,1.4712038947056896,"exp3"
1.0426267770390172,0.04183891347940377,1.2786334818756948,"exp3"
1.1205742228862305,0.037596743941090534,1.0974435620763758,"exp3"
1.20577559875865,0.03446398383745958,0.9283396924673524,"exp3"
1.29948938242068,0.03228879357257067,0.7720823822147524,"exp3"
1.4032323216257532,0.03098679788955597,0.6294726988719757,"exp3"
1.5187831566417707,0.030538916288752233,0.5013641833008933,"exp3"
1.6480357434521342,0.030995085467952675,0.3886990981770491,"exp3"
1.7873054949963754,0.03240796647019636,0.2955053549239125,"exp3"
1.935522460183631,0.03483553711496641,0.22079778487897767,"exp3"
2.090209467034907,0.03833714830003097,0.1629669869953686,"exp3"
2.2505099546057585,0.043029558651510716,0.1190431946162152,"exp3"
2.415247774543748,0.04906249427242968,0.08628158871377373,"exp3"
2.583794750324929,0.056647741900174464,0.06214380759682457,"exp3"
2.7555095640705987,0.06605036786382922,0.044548347051177384,"exp3"
2.9300012264835225,0.07761112472002704,0.03182147392807399,"exp3"
3.106961620266096,0.09175493256318223,0.02267394586747376,"exp3"
3.286241559724734,0.10901795672361066,0.01612960709675718,"exp3"
3.4678047191831713,0.13007548413222655,0.011464180353608657,"exp3"
3.651757858661765,0.1557879620213394,0.008146525238959236,"exp3"
3.8383520660706494,0.187263069978371,0.005791360990091398,"exp3"
4.028013571865628,0.22594995838231458,0.004121276066727544,"exp3"
4.221374559410704,0.2737791782803349,0.0029377789945224625,"exp3"
4.41932133895102,0.33337894409126084,0.0020995105904978205,"exp3"
4.623050497695296,0.4084133030083329,0.0015062034176338563,"exp3"
4.834133601703267,0.5041219840646308,0.0010869989850560463,"exp3"
5.054571471929332,0.6281900522692777,0.0007920579793988582,"exp3"
5.286780777862449,0.792134119831064,0.0005866415218397248,"exp3"
5.53331081638546,1.0133353286233528,0.00044711174573187765,"exp3"
5.795688150332021,1.3170667406651888,0.00035854824761151087,"exp3"
6.071254328186486,1.7346046911902486,0.0003138187981359019,"exp3"
6.348406884030373,2.28816369385713,0.0003137278418573564,"exp3"
6.607478815230176,2.964297815421443,0.0003676319024778143,"exp3"
6.836033091753939,3.724738651399695,0.0004982577578667841,"exp3"
7.00020449524754,4.388443397747632,0.0006973262273535822,"exp3"
7.1353517911644975,5.02233912419368,0.0010041404976321975,"exp3"
7.260638525197492,5.690920097910662,0.0015276564794458282,"exp3"
7.35810389850252,6.271247592064547,0.0022507200198390227,"exp3"
7.452611810268916,6.889191286376144,0.00346802130880969,"exp3"
7.535175495120627,7.476807281423971,0.005318080877963365,"exp3"
7.6110172842520205,8.05779481023166,0.008233154733781164,"exp3"
7.6795732886507535,8.61743228954018,0.012709826646761128,"exp3"
7.742552592942985,9.159288890326588,0.019608781701969922,"exp3"
7.800522724426187,9.678491644324124,0.030140904345443274,"exp3"
7.85436636354697,10.172738866487984,0.046178353613426926,"exp3"
7.904687444479372,10.636169679440513,0.07048314470478952,"exp3"
7.95210530294577,11.060594058786961,0.10722751269504863,"exp3"
7.997172556932135,11.432775410537714,0.16267710847547098,"exp3"
8.040473611683392,11.732286627177713,0.24638735627610317,"exp3"
8.082682990358586,11.926853455557625,0.37322030185520316,"exp3"
8.12476119624264,11.963588638952306,0.5675099680351146,"exp3"
8.168581401097649,11.744802931788751,0.8749276738553793,"exp3"
8.216216333872294,11.08396952432198,1.3726492501473482,"exp3"
8.255209366256652,10.143280387925959,1.9228376058524281,"exp3"
8.295341825143195,8.811395485283974,2.5985921261593266,"exp3"
8.335436874445524,7.236465228962274,3.310152848951062,"exp3"
8.384810650597869,5.269503895256962,4.081141721624849,"exp3"
8.424839525435472,3.882074382288291,4.520398017194906,"exp3"
8.465263680360014,2.7736521217834573,4.764693789971586,"exp3"
8.505268907583746,1.9646117105955665,4.831232881804972,"exp3"
8.548878092098683,1.3498437996196255,4.755310202046285,"exp3"
8.595124176747165,0.9181662533128916,4.565295628200551,"exp3"
8.636809479532968,0.660283131374271,4.339072701727755,"exp3"
8.679873653423387,0.47968720326661807,4.078880651007676,"exp3"
8.722324921005434,0.3580053100020665,3.8134713182597095,"exp3"
8.76591632650073,0.2713803169164453,3.5429508507074887,"exp3"
8.810410418453614,0.20949776254144853,3.275887375633028,"exp3"
8.85653944928162,0.16416534364109803,3.01285709964262,"exp3"
8.904536338052726,0.13059680464302859,2.7563944309507153,"exp3"
8.954801681636582,0.105420837209688,2.507508093926488,"exp3"
9.007629037022648,0.08637772873033718,2.267489844340801,"exp3"
9.06352862404753,0.0718261329265866,2.036584286766108,"exp3"
9.122975022238792,0.06063955101838678,1.8153905880338463,"exp3"
9.18656270881889,0.05200550692788206,1.6043069560550007,"exp3"
9.254952689047066,0.045345283250408416,1.403863876583782,"exp3"
9.328936811106786,0.04024135380182742,1.2146008902073537,"exp3"
9.40944757204293,0.036396962337746565,1.0371432687806483,"exp3"
9.497607905733856,0.03360698887688187,0.8721686579026133,"exp3"
9.59476818255815,0.03174144100376643,0.7204173443339543,"exp3"
9.702545495109874,0.030737319045914674,0.5826802451925263,"exp3"
